datetime,snapshotTime,snapshotTimeUTC,openPrice,closePrice,highPrice,lowPrice,lastTradedVolume,open,high,low,close
2025-01-08 19:00:00,2025-01-08T19:00:00,2025-01-08T19:00:00,"{'bid': 587.7, 'ask': 587.88}","{'bid': 588.06, 'ask': 588.2}","{'bid': 589.45, 'ask': 589.58}","{'bid': 587.05, 'ask': 587.18}",4147,587.7,589.45,587.05,588.06
2025-01-08 19:15:00,2025-01-08T19:15:00,2025-01-08T19:15:00,"{'bid': 588.06, 'ask': 588.21}","{'bid': 590.22, 'ask': 590.34}","{'bid': 590.5, 'ask': 590.63}","{'bid': 588.05, 'ask': 588.17}",3425,588.06,590.5,588.05,590.22
2025-01-08 19:30:00,2025-01-08T19:30:00,2025-01-08T19:30:00,"{'bid': 590.19, 'ask': 590.32}","{'bid': 588.41, 'ask': 588.54}","{'bid': 590.19, 'ask': 590.32}","{'bid': 588.14, 'ask': 588.26}",3896,590.19,590.19,588.14,588.41
2025-01-08 19:45:00,2025-01-08T19:45:00,2025-01-08T19:45:00,"{'bid': 588.39, 'ask': 588.52}","{'bid': 588.47, 'ask': 588.6}","{'bid': 588.86, 'ask': 588.99}","{'bid': 588.1, 'ask': 588.22}",2984,588.39,588.86,588.1,588.47
2025-01-08 20:00:00,2025-01-08T20:00:00,2025-01-08T20:00:00,"{'bid': 588.49, 'ask': 588.62}","{'bid': 587.84, 'ask': 587.97}","{'bid': 588.92, 'ask': 589.05}","{'bid': 587.83, 'ask': 587.95}",2651,588.49,588.92,587.83,587.84
2025-01-08 20:15:00,2025-01-08T20:15:00,2025-01-08T20:15:00,"{'bid': 587.86, 'ask': 587.98}","{'bid': 589.04, 'ask': 589.17}","{'bid': 589.24, 'ask': 589.36}","{'bid': 587.86, 'ask': 587.98}",2540,587.86,589.24,587.86,589.04
2025-01-08 20:30:00,2025-01-08T20:30:00,2025-01-08T20:30:00,"{'bid': 589.02, 'ask': 589.15}","{'bid': 588.83, 'ask': 588.96}","{'bid': 589.21, 'ask': 589.34}","{'bid': 588.18, 'ask': 588.3}",2308,589.02,589.21,588.18,588.83
2025-01-08 20:45:00,2025-01-08T20:45:00,2025-01-08T20:45:00,"{'bid': 588.82, 'ask': 588.94}","{'bid': 589.3, 'ask': 589.42}","{'bid': 589.72, 'ask': 589.85}","{'bid': 588.62, 'ask': 588.74}",3603,588.82,589.72,588.62,589.3
2025-01-08 21:00:00,2025-01-08T21:00:00,2025-01-08T21:00:00,"{'bid': 589.32, 'ask': 589.44}","{'bid': 589.25, 'ask': 589.39}","{'bid': 589.92, 'ask': 590.45}","{'bid': 589.19, 'ask': 589.33}",1287,589.32,589.92,589.19,589.25
2025-01-08 21:15:00,2025-01-08T21:15:00,2025-01-08T21:15:00,"{'bid': 589.29, 'ask': 589.45}","{'bid': 589.55, 'ask': 589.7}","{'bid': 589.55, 'ask': 589.8}","{'bid': 589.22, 'ask': 589.35}",363,589.29,589.55,589.22,589.55
2025-01-08 21:30:00,2025-01-08T21:30:00,2025-01-08T21:30:00,"{'bid': 589.55, 'ask': 589.67}","{'bid': 588.86, 'ask': 589.02}","{'bid': 589.55, 'ask': 589.68}","{'bid': 588.15, 'ask': 588.64}",970,589.55,589.55,588.15,588.86
2025-01-08 21:45:00,2025-01-08T21:45:00,2025-01-08T21:45:00,"{'bid': 588.86, 'ask': 589.01}","{'bid': 588.57, 'ask': 589.08}","{'bid': 589.08, 'ask': 589.38}","{'bid': 588.55, 'ask': 588.97}",345,588.86,589.08,588.55,588.57
2025-01-08 22:00:00,2025-01-08T22:00:00,2025-01-08T22:00:00,"{'bid': 588.55, 'ask': 589.08}","{'bid': 588.93, 'ask': 589.15}","{'bid': 589.05, 'ask': 589.22}","{'bid': 588.35, 'ask': 588.97}",119,588.55,589.05,588.35,588.93
2025-01-08 22:15:00,2025-01-08T22:15:00,2025-01-08T22:15:00,"{'bid': 589.01, 'ask': 589.15}","{'bid': 588.9, 'ask': 589.04}","{'bid': 589.01, 'ask': 589.15}","{'bid': 588.88, 'ask': 589.0}",64,589.01,589.01,588.88,588.9
2025-01-08 22:30:00,2025-01-08T22:30:00,2025-01-08T22:30:00,"{'bid': 588.9, 'ask': 589.05}","{'bid': 588.93, 'ask': 589.06}","{'bid': 588.93, 'ask': 589.07}","{'bid': 588.89, 'ask': 589.02}",12,588.9,588.93,588.89,588.93
2025-01-08 22:45:00,2025-01-08T22:45:00,2025-01-08T22:45:00,"{'bid': 588.91, 'ask': 589.05}","{'bid': 588.9, 'ask': 589.05}","{'bid': 588.93, 'ask': 589.06}","{'bid': 588.86, 'ask': 589.03}",28,588.91,588.93,588.86,588.9
2025-01-08 23:00:00,2025-01-08T23:00:00,2025-01-08T23:00:00,"{'bid': 588.88, 'ask': 589.03}","{'bid': 588.91, 'ask': 589.08}","{'bid': 588.97, 'ask': 589.15}","{'bid': 588.35, 'ask': 588.72}",239,588.88,588.97,588.35,588.91
2025-01-08 23:15:00,2025-01-08T23:15:00,2025-01-08T23:15:00,"{'bid': 588.94, 'ask': 589.08}","{'bid': 588.91, 'ask': 589.08}","{'bid': 589.03, 'ask': 589.2}","{'bid': 588.55, 'ask': 589.04}",151,588.94,589.03,588.55,588.91
2025-01-08 23:30:00,2025-01-08T23:30:00,2025-01-08T23:30:00,"{'bid': 588.92, 'ask': 589.08}","{'bid': 588.82, 'ask': 588.97}","{'bid': 588.95, 'ask': 589.14}","{'bid': 588.36, 'ask': 588.95}",154,588.92,588.95,588.36,588.82
2025-01-08 23:45:00,2025-01-08T23:45:00,2025-01-08T23:45:00,"{'bid': 588.82, 'ask': 588.98}","{'bid': 588.32, 'ask': 588.53}","{'bid': 588.83, 'ask': 589.04}","{'bid': 588.15, 'ask': 588.48}",255,588.82,588.83,588.15,588.32
2025-01-09 00:00:00,2025-01-09T00:00:00,2025-01-09T00:00:00,"{'bid': 588.32, 'ask': 588.57}","{'bid': 587.87, 'ask': 588.08}","{'bid': 588.48, 'ask': 588.77}","{'bid': 587.32, 'ask': 587.85}",294,588.32,588.48,587.32,587.87
2025-01-09 00:15:00,2025-01-09T00:15:00,2025-01-09T00:15:00,"{'bid': 587.88, 'ask': 588.09}","{'bid': 587.71, 'ask': 587.94}","{'bid': 588.28, 'ask': 588.55}","{'bid': 587.23, 'ask': 587.92}",265,587.88,588.28,587.23,587.71
2025-01-09 00:30:00,2025-01-09T00:30:00,2025-01-09T00:30:00,"{'bid': 587.72, 'ask': 587.94}","{'bid': 587.68, 'ask': 587.92}","{'bid': 587.88, 'ask': 588.55}","{'bid': 587.05, 'ask': 587.62}",356,587.72,587.88,587.05,587.68
2025-01-09 00:45:00,2025-01-09T00:45:00,2025-01-09T00:45:00,"{'bid': 587.68, 'ask': 587.91}","{'bid': 588.07, 'ask': 588.23}","{'bid': 588.14, 'ask': 588.63}","{'bid': 587.68, 'ask': 587.89}",195,587.68,588.14,587.68,588.07
2025-01-10 09:00:00,2025-01-10T09:00:00,2025-01-10T09:00:00,"{'bid': 587.11, 'ask': 588.42}","{'bid': 587.77, 'ask': 587.95}","{'bid': 588.25, 'ask': 588.48}","{'bid': 587.11, 'ask': 587.33}",761,587.11,588.25,587.11,587.77
2025-01-10 09:15:00,2025-01-10T09:15:00,2025-01-10T09:15:00,"{'bid': 587.75, 'ask': 587.95}","{'bid': 587.64, 'ask': 587.81}","{'bid': 587.9, 'ask': 588.1}","{'bid': 587.36, 'ask': 587.74}",396,587.75,587.9,587.36,587.64
2025-01-10 09:30:00,2025-01-10T09:30:00,2025-01-10T09:30:00,"{'bid': 587.64, 'ask': 587.83}","{'bid': 587.41, 'ask': 587.61}","{'bid': 588.07, 'ask': 588.28}","{'bid': 587.4, 'ask': 587.61}",419,587.64,588.07,587.4,587.41
2025-01-10 09:45:00,2025-01-10T09:45:00,2025-01-10T09:45:00,"{'bid': 587.41, 'ask': 587.6}","{'bid': 587.62, 'ask': 587.81}","{'bid': 587.78, 'ask': 588.0}","{'bid': 587.23, 'ask': 587.43}",447,587.41,587.78,587.23,587.62
2025-01-10 10:00:00,2025-01-10T10:00:00,2025-01-10T10:00:00,"{'bid': 587.62, 'ask': 587.82}","{'bid': 587.73, 'ask': 587.91}","{'bid': 587.94, 'ask': 588.17}","{'bid': 587.41, 'ask': 587.58}",347,587.62,587.94,587.41,587.73
2025-01-10 10:15:00,2025-01-10T10:15:00,2025-01-10T10:15:00,"{'bid': 587.72, 'ask': 587.91}","{'bid': 587.95, 'ask': 588.17}","{'bid': 588.06, 'ask': 588.28}","{'bid': 587.7, 'ask': 587.9}",330,587.72,588.06,587.7,587.95
2025-01-10 10:30:00,2025-01-10T10:30:00,2025-01-10T10:30:00,"{'bid': 587.96, 'ask': 588.17}","{'bid': 588.48, 'ask': 588.64}","{'bid': 588.51, 'ask': 588.68}","{'bid': 587.96, 'ask': 588.13}",312,587.96,588.51,587.96,588.48
2025-01-10 10:45:00,2025-01-10T10:45:00,2025-01-10T10:45:00,"{'bid': 588.48, 'ask': 588.66}","{'bid': 588.34, 'ask': 588.54}","{'bid': 588.53, 'ask': 588.71}","{'bid': 588.19, 'ask': 588.4}",340,588.48,588.53,588.19,588.34
2025-01-10 11:00:00,2025-01-10T11:00:00,2025-01-10T11:00:00,"{'bid': 588.35, 'ask': 588.55}","{'bid': 589.37, 'ask': 589.57}","{'bid': 589.57, 'ask': 590.05}","{'bid': 588.29, 'ask': 588.49}",413,588.35,589.57,588.29,589.37
2025-01-10 11:15:00,2025-01-10T11:15:00,2025-01-10T11:15:00,"{'bid': 589.38, 'ask': 589.57}","{'bid': 589.03, 'ask': 589.23}","{'bid': 589.41, 'ask': 589.59}","{'bid': 588.98, 'ask': 589.17}",358,589.38,589.41,588.98,589.03
2025-01-10 11:30:00,2025-01-10T11:30:00,2025-01-10T11:30:00,"{'bid': 589.04, 'ask': 589.23}","{'bid': 588.97, 'ask': 589.16}","{'bid': 589.25, 'ask': 589.48}","{'bid': 588.86, 'ask': 589.06}",359,589.04,589.25,588.86,588.97
2025-01-10 11:45:00,2025-01-10T11:45:00,2025-01-10T11:45:00,"{'bid': 588.97, 'ask': 589.18}","{'bid': 588.51, 'ask': 588.7}","{'bid': 589.05, 'ask': 589.26}","{'bid': 588.49, 'ask': 588.66}",370,588.97,589.05,588.49,588.51
2025-01-10 12:00:00,2025-01-10T12:00:00,2025-01-10T12:00:00,"{'bid': 588.51, 'ask': 588.71}","{'bid': 587.62, 'ask': 587.82}","{'bid': 588.68, 'ask': 589.04}","{'bid': 587.15, 'ask': 587.59}",1239,588.51,588.68,587.15,587.62
2025-01-10 12:15:00,2025-01-10T12:15:00,2025-01-10T12:15:00,"{'bid': 587.63, 'ask': 587.82}","{'bid': 587.91, 'ask': 588.09}","{'bid': 588.12, 'ask': 588.45}","{'bid': 587.55, 'ask': 587.8}",732,587.63,588.12,587.55,587.91
2025-01-10 12:30:00,2025-01-10T12:30:00,2025-01-10T12:30:00,"{'bid': 587.91, 'ask': 588.07}","{'bid': 588.44, 'ask': 588.6}","{'bid': 588.73, 'ask': 589.05}","{'bid': 587.81, 'ask': 588.03}",617,587.91,588.73,587.81,588.44
2025-01-10 12:45:00,2025-01-10T12:45:00,2025-01-10T12:45:00,"{'bid': 588.42, 'ask': 588.58}","{'bid': 588.73, 'ask': 588.88}","{'bid': 588.79, 'ask': 589.15}","{'bid': 587.75, 'ask': 588.18}",754,588.42,588.79,587.75,588.73
2025-01-10 13:00:00,2025-01-10T13:00:00,2025-01-10T13:00:00,"{'bid': 588.73, 'ask': 588.89}","{'bid': 588.45, 'ask': 588.68}","{'bid': 588.79, 'ask': 589.15}","{'bid': 588.04, 'ask': 588.38}",887,588.73,588.79,588.04,588.45
2025-01-10 13:15:00,2025-01-10T13:15:00,2025-01-10T13:15:00,"{'bid': 588.46, 'ask': 588.63}","{'bid': 586.95, 'ask': 588.85}","{'bid': 588.61, 'ask': 589.05}","{'bid': 586.95, 'ask': 588.06}",1578,588.46,588.61,586.95,586.95
2025-01-10 13:30:00,2025-01-10T13:30:00,2025-01-10T13:30:00,"{'bid': 586.95, 'ask': 588.48}","{'bid': 584.3, 'ask': 584.61}","{'bid': 587.34, 'ask': 589.25}","{'bid': 582.34, 'ask': 582.65}",5123,586.95,587.34,582.34,584.3
2025-01-10 13:45:00,2025-01-10T13:45:00,2025-01-10T13:45:00,"{'bid': 584.3, 'ask': 584.52}","{'bid': 583.96, 'ask': 584.25}","{'bid': 584.98, 'ask': 585.39}","{'bid': 583.35, 'ask': 583.6}",3903,584.3,584.98,583.35,583.96
2025-01-10 14:00:00,2025-01-10T14:00:00,2025-01-10T14:00:00,"{'bid': 583.94, 'ask': 584.21}","{'bid': 585.2, 'ask': 585.37}","{'bid': 585.35, 'ask': 585.55}","{'bid': 583.4, 'ask': 583.58}",3188,583.94,585.35,583.4,585.2
2025-01-10 14:15:00,2025-01-10T14:15:00,2025-01-10T14:15:00,"{'bid': 585.21, 'ask': 585.37}","{'bid': 585.78, 'ask': 585.93}","{'bid': 585.8, 'ask': 585.95}","{'bid': 584.95, 'ask': 585.1}",2587,585.21,585.8,584.95,585.78
2025-01-10 14:30:00,2025-01-10T14:30:00,2025-01-10T14:30:00,"{'bid': 585.8, 'ask': 585.93}","{'bid': 584.43, 'ask': 584.55}","{'bid': 585.83, 'ask': 585.95}","{'bid': 583.28, 'ask': 583.4}",8244,585.8,585.83,583.28,584.43
2025-01-10 14:45:00,2025-01-10T14:45:00,2025-01-10T14:45:00,"{'bid': 584.44, 'ask': 584.57}","{'bid': 582.88, 'ask': 583.07}","{'bid': 584.86, 'ask': 584.98}","{'bid': 582.22, 'ask': 582.36}",6896,584.44,584.86,582.22,582.88
2025-01-10 15:00:00,2025-01-10T15:00:00,2025-01-10T15:00:00,"{'bid': 582.88, 'ask': 583.02}","{'bid': 579.52, 'ask': 579.64}","{'bid': 582.88, 'ask': 583.02}","{'bid': 579.1, 'ask': 579.22}",7377,582.88,582.88,579.1,579.52
2025-01-10 15:15:00,2025-01-10T15:15:00,2025-01-10T15:15:00,"{'bid': 579.5, 'ask': 579.62}","{'bid': 581.82, 'ask': 581.94}","{'bid': 581.89, 'ask': 582.01}","{'bid': 579.46, 'ask': 579.59}",6091,579.5,581.89,579.46,581.82
2025-01-10 15:30:00,2025-01-10T15:30:00,2025-01-10T15:30:00,"{'bid': 581.84, 'ask': 581.96}","{'bid': 581.92, 'ask': 582.04}","{'bid': 582.66, 'ask': 582.79}","{'bid': 581.42, 'ask': 581.54}",5437,581.84,582.66,581.42,581.92
2025-01-10 15:45:00,2025-01-10T15:45:00,2025-01-10T15:45:00,"{'bid': 581.91, 'ask': 582.04}","{'bid': 581.04, 'ask': 581.16}","{'bid': 583.17, 'ask': 583.29}","{'bid': 580.89, 'ask': 581.01}",6255,581.91,583.17,580.89,581.04
2025-01-10 16:00:00,2025-01-10T16:00:00,2025-01-10T16:00:00,"{'bid': 581.03, 'ask': 581.16}","{'bid': 580.03, 'ask': 580.15}","{'bid': 581.28, 'ask': 581.41}","{'bid': 579.89, 'ask': 580.02}",5236,581.03,581.28,579.89,580.03
2025-01-10 16:15:00,2025-01-10T16:15:00,2025-01-10T16:15:00,"{'bid': 580.02, 'ask': 580.15}","{'bid': 579.81, 'ask': 579.94}","{'bid': 580.59, 'ask': 580.72}","{'bid': 579.53, 'ask': 579.65}",4410,580.02,580.59,579.53,579.81
2025-01-10 16:30:00,2025-01-10T16:30:00,2025-01-10T16:30:00,"{'bid': 579.8, 'ask': 579.92}","{'bid': 580.48, 'ask': 580.61}","{'bid': 580.56, 'ask': 580.68}","{'bid': 578.73, 'ask': 578.86}",4386,579.8,580.56,578.73,580.48
2025-01-10 16:45:00,2025-01-10T16:45:00,2025-01-10T16:45:00,"{'bid': 580.47, 'ask': 580.59}","{'bid': 579.04, 'ask': 579.17}","{'bid': 580.74, 'ask': 580.88}","{'bid': 578.96, 'ask': 579.09}",4238,580.47,580.74,578.96,579.04
2025-01-10 17:00:00,2025-01-10T17:00:00,2025-01-10T17:00:00,"{'bid': 579.06, 'ask': 579.19}","{'bid': 578.98, 'ask': 579.1}","{'bid': 579.27, 'ask': 579.4}","{'bid': 578.51, 'ask': 578.64}",3783,579.06,579.27,578.51,578.98
2025-01-10 17:15:00,2025-01-10T17:15:00,2025-01-10T17:15:00,"{'bid': 578.96, 'ask': 579.08}","{'bid': 579.93, 'ask': 580.06}","{'bid': 580.03, 'ask': 580.16}","{'bid': 578.82, 'ask': 578.94}",3688,578.96,580.03,578.82,579.93
2025-01-10 17:30:00,2025-01-10T17:30:00,2025-01-10T17:30:00,"{'bid': 579.92, 'ask': 580.05}","{'bid': 580.91, 'ask': 581.04}","{'bid': 581.09, 'ask': 581.21}","{'bid': 579.84, 'ask': 579.97}",3626,579.92,581.09,579.84,580.91
2025-01-10 17:45:00,2025-01-10T17:45:00,2025-01-10T17:45:00,"{'bid': 580.91, 'ask': 581.03}","{'bid': 581.49, 'ask': 581.62}","{'bid': 581.64, 'ask': 581.76}","{'bid': 580.53, 'ask': 580.66}",3044,580.91,581.64,580.53,581.49
2025-01-10 18:00:00,2025-01-10T18:00:00,2025-01-10T18:00:00,"{'bid': 581.48, 'ask': 581.6}","{'bid': 582.09, 'ask': 582.22}","{'bid': 582.32, 'ask': 582.44}","{'bid': 580.91, 'ask': 581.03}",3054,581.48,582.32,580.91,582.09
2025-01-10 18:15:00,2025-01-10T18:15:00,2025-01-10T18:15:00,"{'bid': 582.08, 'ask': 582.21}","{'bid': 583.17, 'ask': 583.3}","{'bid': 583.7, 'ask': 583.83}","{'bid': 581.71, 'ask': 581.84}",3347,582.08,583.7,581.71,583.17
2025-01-10 18:30:00,2025-01-10T18:30:00,2025-01-10T18:30:00,"{'bid': 583.15, 'ask': 583.28}","{'bid': 583.29, 'ask': 583.41}","{'bid': 583.77, 'ask': 583.89}","{'bid': 582.56, 'ask': 582.68}",3497,583.15,583.77,582.56,583.29
2025-01-10 18:45:00,2025-01-10T18:45:00,2025-01-10T18:45:00,"{'bid': 583.31, 'ask': 583.43}","{'bid': 584.37, 'ask': 584.49}","{'bid': 584.44, 'ask': 584.56}","{'bid': 582.99, 'ask': 583.12}",3459,583.31,584.44,582.99,584.37
2025-01-10 19:00:00,2025-01-10T19:00:00,2025-01-10T19:00:00,"{'bid': 584.37, 'ask': 584.5}","{'bid': 582.0, 'ask': 582.13}","{'bid': 584.4, 'ask': 584.53}","{'bid': 581.56, 'ask': 581.68}",4658,584.37,584.4,581.56,582.0
2025-01-10 19:15:00,2025-01-10T19:15:00,2025-01-10T19:15:00,"{'bid': 582.02, 'ask': 582.14}","{'bid': 582.54, 'ask': 582.67}","{'bid': 582.92, 'ask': 583.04}","{'bid': 581.53, 'ask': 581.66}",3448,582.02,582.92,581.53,582.54
2025-01-10 19:30:00,2025-01-10T19:30:00,2025-01-10T19:30:00,"{'bid': 582.54, 'ask': 582.66}","{'bid': 581.85, 'ask': 581.99}","{'bid': 582.56, 'ask': 582.69}","{'bid': 581.53, 'ask': 581.65}",3301,582.54,582.56,581.53,581.85
2025-01-10 19:45:00,2025-01-10T19:45:00,2025-01-10T19:45:00,"{'bid': 581.85, 'ask': 581.97}","{'bid': 582.04, 'ask': 582.17}","{'bid': 582.41, 'ask': 582.53}","{'bid': 581.17, 'ask': 581.3}",3353,581.85,582.41,581.17,582.04
2025-01-10 20:00:00,2025-01-10T20:00:00,2025-01-10T20:00:00,"{'bid': 582.03, 'ask': 582.15}","{'bid': 580.68, 'ask': 580.8}","{'bid': 582.31, 'ask': 582.43}","{'bid': 580.56, 'ask': 580.69}",3469,582.03,582.31,580.56,580.68
2025-01-10 20:15:00,2025-01-10T20:15:00,2025-01-10T20:15:00,"{'bid': 580.66, 'ask': 580.78}","{'bid': 580.29, 'ask': 580.41}","{'bid': 580.96, 'ask': 581.09}","{'bid': 579.92, 'ask': 580.04}",4049,580.66,580.96,579.92,580.29
2025-01-10 20:30:00,2025-01-10T20:30:00,2025-01-10T20:30:00,"{'bid': 580.27, 'ask': 580.4}","{'bid': 580.36, 'ask': 580.48}","{'bid': 581.07, 'ask': 581.2}","{'bid': 579.64, 'ask': 579.76}",3922,580.27,581.07,579.64,580.36
2025-01-10 20:45:00,2025-01-10T20:45:00,2025-01-10T20:45:00,"{'bid': 580.37, 'ask': 580.49}","{'bid': 580.41, 'ask': 580.54}","{'bid': 580.97, 'ask': 581.1}","{'bid': 579.73, 'ask': 579.85}",4674,580.37,580.97,579.73,580.41
2025-01-10 21:00:00,2025-01-10T21:00:00,2025-01-10T21:00:00,"{'bid': 580.44, 'ask': 580.57}","{'bid': 580.29, 'ask': 580.43}","{'bid': 580.8, 'ask': 580.94}","{'bid': 579.65, 'ask': 579.81}",1969,580.44,580.8,579.65,580.29
2025-01-10 21:15:00,2025-01-10T21:15:00,2025-01-10T21:15:00,"{'bid': 580.3, 'ask': 580.44}","{'bid': 580.08, 'ask': 580.24}","{'bid': 580.53, 'ask': 581.35}","{'bid': 580.01, 'ask': 580.18}",853,580.3,580.53,580.01,580.08
2025-01-10 21:30:00,2025-01-10T21:30:00,2025-01-10T21:30:00,"{'bid': 580.09, 'ask': 580.24}","{'bid': 579.9, 'ask': 580.05}","{'bid': 580.16, 'ask': 580.31}","{'bid': 579.83, 'ask': 579.97}",434,580.09,580.16,579.83,579.9
2025-01-10 21:45:00,2025-01-10T21:45:00,2025-01-10T21:45:00,"{'bid': 579.9, 'ask': 580.04}","{'bid': 579.98, 'ask': 580.15}","{'bid': 580.12, 'ask': 580.37}","{'bid': 579.8, 'ask': 579.95}",366,579.9,580.12,579.8,579.98
2025-01-13 09:00:00,2025-01-13T09:00:00,2025-01-13T09:00:00,"{'bid': 576.47, 'ask': 576.73}","{'bid': 575.17, 'ask': 575.36}","{'bid': 576.49, 'ask': 576.95}","{'bid': 574.95, 'ask': 575.14}",1594,576.47,576.49,574.95,575.17
2025-01-13 09:15:00,2025-01-13T09:15:00,2025-01-13T09:15:00,"{'bid': 575.15, 'ask': 575.36}","{'bid': 575.11, 'ask': 575.31}","{'bid': 575.72, 'ask': 575.9}","{'bid': 574.95, 'ask': 575.15}",1251,575.15,575.72,574.95,575.11
2025-01-13 09:30:00,2025-01-13T09:30:00,2025-01-13T09:30:00,"{'bid': 575.09, 'ask': 575.3}","{'bid': 575.07, 'ask': 575.25}","{'bid': 575.71, 'ask': 576.15}","{'bid': 574.95, 'ask': 575.18}",1048,575.09,575.71,574.95,575.07
2025-01-13 09:45:00,2025-01-13T09:45:00,2025-01-13T09:45:00,"{'bid': 575.07, 'ask': 575.26}","{'bid': 575.23, 'ask': 575.43}","{'bid': 575.45, 'ask': 575.65}","{'bid': 574.95, 'ask': 575.15}",699,575.07,575.45,574.95,575.23
2025-01-13 10:00:00,2025-01-13T10:00:00,2025-01-13T10:00:00,"{'bid': 575.22, 'ask': 575.43}","{'bid': 575.49, 'ask': 575.66}","{'bid': 575.5, 'ask': 575.84}","{'bid': 574.95, 'ask': 575.17}",650,575.22,575.5,574.95,575.49
2025-01-13 10:15:00,2025-01-13T10:15:00,2025-01-13T10:15:00,"{'bid': 575.48, 'ask': 575.66}","{'bid': 575.49, 'ask': 575.68}","{'bid': 575.57, 'ask': 576.05}","{'bid': 574.95, 'ask': 575.35}",537,575.48,575.57,574.95,575.49
2025-01-13 10:30:00,2025-01-13T10:30:00,2025-01-13T10:30:00,"{'bid': 575.49, 'ask': 575.67}","{'bid': 575.98, 'ask': 576.15}","{'bid': 576.07, 'ask': 576.45}","{'bid': 575.35, 'ask': 575.67}",522,575.49,576.07,575.35,575.98
2025-01-13 10:45:00,2025-01-13T10:45:00,2025-01-13T10:45:00,"{'bid': 575.96, 'ask': 576.15}","{'bid': 575.68, 'ask': 575.88}","{'bid': 576.21, 'ask': 576.65}","{'bid': 575.35, 'ask': 575.59}",514,575.96,576.21,575.35,575.68
2025-01-13 11:00:00,2025-01-13T11:00:00,2025-01-13T11:00:00,"{'bid': 575.69, 'ask': 575.9}","{'bid': 575.67, 'ask': 575.86}","{'bid': 576.16, 'ask': 576.45}","{'bid': 574.95, 'ask': 575.53}",1126,575.69,576.16,574.95,575.67
2025-01-13 11:15:00,2025-01-13T11:15:00,2025-01-13T11:15:00,"{'bid': 575.67, 'ask': 575.87}","{'bid': 575.82, 'ask': 576.06}","{'bid': 575.93, 'ask': 576.45}","{'bid': 575.35, 'ask': 575.85}",457,575.67,575.93,575.35,575.82
2025-01-13 11:30:00,2025-01-13T11:30:00,2025-01-13T11:30:00,"{'bid': 575.83, 'ask': 576.06}","{'bid': 575.85, 'ask': 576.02}","{'bid': 576.14, 'ask': 576.65}","{'bid': 575.35, 'ask': 575.79}",476,575.83,576.14,575.35,575.85
2025-01-13 11:45:00,2025-01-13T11:45:00,2025-01-13T11:45:00,"{'bid': 575.84, 'ask': 576.02}","{'bid': 575.9, 'ask': 576.09}","{'bid': 576.14, 'ask': 576.65}","{'bid': 575.55, 'ask': 575.92}",459,575.84,576.14,575.55,575.9
2025-01-13 12:00:00,2025-01-13T12:00:00,2025-01-13T12:00:00,"{'bid': 575.86, 'ask': 576.08}","{'bid': 575.32, 'ask': 575.52}","{'bid': 576.3, 'ask': 576.65}","{'bid': 574.96, 'ask': 575.33}",1292,575.86,576.3,574.96,575.32
2025-01-13 12:15:00,2025-01-13T12:15:00,2025-01-13T12:15:00,"{'bid': 575.32, 'ask': 575.51}","{'bid': 576.19, 'ask': 576.39}","{'bid': 576.61, 'ask': 577.05}","{'bid': 574.97, 'ask': 575.38}",1110,575.32,576.61,574.97,576.19
2025-01-13 12:30:00,2025-01-13T12:30:00,2025-01-13T12:30:00,"{'bid': 576.18, 'ask': 576.37}","{'bid': 577.06, 'ask': 577.24}","{'bid': 577.08, 'ask': 577.45}","{'bid': 575.75, 'ask': 576.14}",1403,576.18,577.08,575.75,577.06
2025-01-13 12:45:00,2025-01-13T12:45:00,2025-01-13T12:45:00,"{'bid': 577.07, 'ask': 577.24}","{'bid': 576.77, 'ask': 576.95}","{'bid': 577.4, 'ask': 577.6}","{'bid': 576.55, 'ask': 576.92}",1211,577.07,577.4,576.55,576.77
2025-01-13 13:00:00,2025-01-13T13:00:00,2025-01-13T13:00:00,"{'bid': 576.82, 'ask': 576.99}","{'bid': 576.78, 'ask': 576.96}","{'bid': 576.91, 'ask': 577.23}","{'bid': 575.95, 'ask': 576.29}",1232,576.82,576.91,575.95,576.78
2025-01-13 13:15:00,2025-01-13T13:15:00,2025-01-13T13:15:00,"{'bid': 576.79, 'ask': 576.96}","{'bid': 576.66, 'ask': 576.81}","{'bid': 577.12, 'ask': 577.45}","{'bid': 576.41, 'ask': 576.74}",1199,576.79,577.12,576.41,576.66
2025-01-13 13:30:00,2025-01-13T13:30:00,2025-01-13T13:30:00,"{'bid': 576.69, 'ask': 576.83}","{'bid': 576.98, 'ask': 577.14}","{'bid': 577.43, 'ask': 577.85}","{'bid': 576.49, 'ask': 576.64}",1391,576.69,577.43,576.49,576.98
2025-01-13 13:45:00,2025-01-13T13:45:00,2025-01-13T13:45:00,"{'bid': 576.98, 'ask': 577.13}","{'bid': 576.7, 'ask': 576.83}","{'bid': 577.27, 'ask': 577.44}","{'bid': 576.62, 'ask': 576.76}",1509,576.98,577.27,576.62,576.7
2025-01-13 14:00:00,2025-01-13T14:00:00,2025-01-13T14:00:00,"{'bid': 576.69, 'ask': 576.83}","{'bid': 576.08, 'ask': 576.22}","{'bid': 576.85, 'ask': 577.25}","{'bid': 575.7, 'ask': 575.88}",2755,576.69,576.85,575.7,576.08
